review_id,review_priority,problem_type,athlete_name,discipline,suggested_existing_athlete,suggested_existing_country,suggestion_confidence,collision_countries,results_2025_by_country,future_country_evidence,recommended_action,learned_rule_id,decision,action,country,notes
athlete_match_61a0a3f90702aeec,medium,possible_existing_athlete_match,Savas Tsinikalis,MAG,Savvas Tsinikalis,GRE,0.97,"GRE, GRE",GRE: 2025 - Horizon Cup (5 results),Savas Tsinikalis: not found 2026-2025 | Savvas Tsinikalis: not found 2026-2025,,,,,,
athlete_match_caa0fcc1e2b23a17,medium,possible_existing_athlete_match,Tapeswaranath Das,MAG,Tapeswarnath Das,IND,0.97,"IND, IND",IND: 2025 - Indian National Games (5 results),Tapeswaranath Das: not found 2026-2025 | Tapeswarnath Das: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_027dbb3ebc66b165,medium,possible_existing_athlete_match,Almog Leizerovich,WAG,Almog Leizrovich,ISR,0.97,"ISR, ISR",ISR: 2025 - DTB Pokal Team Challenge (5 results),Almog Leizerovich: not found 2026-2025 | Almog Leizrovich: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_335521ad11bfa099,medium,possible_existing_athlete_match,Chaia Rubeinstein,WAG,Chaia Rubenstein,GBR,0.97,"GBR, GBR",GBR: 2025 - Welsh Championships (5 results),Chaia Rubeinstein: not found 2026-2025 | Chaia Rubenstein: not found 2026-2025,,,,,,
athlete_match_e1a42bb26ba5345d,medium,possible_existing_athlete_match,Kamila Badmajeva,WAG,Kamilla Badmajeva,EST,0.97,"EST, EST",EST: 2025 - Tiger Cup (5 results),Kamila Badmajeva: not found 2026-2025 | Kamilla Badmajeva: not found 2026-2025,,,,,,
athlete_match_f96cee18dc3c5ced,medium,possible_existing_athlete_match,Ronja Johannesen,WAG,Ronja Johannessen,DEN,0.97,"DEN, DEN",DEN: 2025 - Island Games (5 results),Ronja Johannesen: not found 2026-2025 | Ronja Johannessen: not found 2026-2025,,,,,,
athlete_match_3b3af1dd51ff7289,medium,possible_existing_athlete_match,Sirine Abouelhoda,WAG,Sirine Aboulhoda,EGY,0.97,"EGY, EGY",EGY: 2025 - Pharaoh's Cup (5 results),Sirine Abouelhoda: not found 2026-2025 | Sirine Aboulhoda: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_2ef2e38978deb9f4,medium,possible_existing_athlete_match,Charlotte Laemmel-Handschumacher,WAG,Charlotte Laemmel Handschumacher,FRA,0.969,"FRA, FRA",FRA: 2025 - Top 12 Series 3 (1 results),Charlotte Laemmel-Handschumacher: not found 2026-2025 | Charlotte Laemmel Handschumacher: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2022 gymternet_2022_existing_athlete_match_review.csv.
athlete_match_4218e8b3708c41af,medium,possible_existing_athlete_match,Ahmed Elmaraghy,MAG,Ahmed El Maraghy,EGY,0.968,"EGY, EGY",EGY: 2025 - Cairo World Cup (2 results); 2025 - Pharaoh's Cup (2 results); 2025 - World Championships (1 results),Ahmed Elmaraghy: not found 2026-2025 | Ahmed El Maraghy: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_2f6a3bad54988af4,medium,possible_existing_athlete_match,Danil Murashkin,MAG,Danila Murashkin,RUS,0.968,"RUS, RUS",RUS: 2025 - Russian Cup (5 results),Danil Murashkin: not found 2026-2025 | Danila Murashkin: not found 2026-2025,,,,,,
athlete_match_5a77a1e6284f4d18,medium,possible_existing_athlete_match,David Bjarnarson,MAG,David Bjarnason,ISL,0.968,"ISL, ISL",ISL: 2025 - Mälar Cup (5 results),David Bjarnarson: not found 2026-2025 | David Bjarnason: not found 2026-2025,,,,,,
athlete_match_c8ce6ac2b2c1c389,medium,possible_existing_athlete_match,Emilion Canavati,MAG,Emilio Canavati,MEX,0.968,"MEX, MEX",MEX: 2025 - Paris Challenge Cup (5 results),Emilion Canavati: not found 2026-2025 | Emilio Canavati: not found 2026-2025,,,,,,
athlete_match_26faf408650b88b5,medium,possible_existing_athlete_match,Kirill Prokopiev,MAG,Kirill Prokopev,RUS,0.968,"RUS, RUS",RUS: 2025 - Russian Cup (5 results),Kirill Prokopiev: not found 2026-2025 | Kirill Prokopev: not found 2026-2025,,,,,,
athlete_match_8e19caf3ea92093e,medium,possible_existing_athlete_match,Shoma Tsukiyama,MAG,Shouma Tsukiyama,JPN,0.968,"JPN, JPN",JPN: 2025 - NHK Trophy (5 results),Shoma Tsukiyama: not found 2026-2025 | Shouma Tsukiyama: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_7fd2a901591676fc,medium,possible_existing_athlete_match,Stanislav Isaev,MAG,Stanislav Isayev,RUS,0.968,"RUS, RUS",RUS: 2025 - Russian Cup (5 results),Stanislav Isaev: not found 2026-2025 | Stanislav Isayev: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2023 gymternet_2023_existing_athlete_match_review.csv.
athlete_match_230579f9fd3b2ac3,medium,possible_existing_athlete_match,Stelian Marinov,MAG,Steliyan Marinov,BUL,0.968,"BUL, BUL",BUL: 2025 - Bulgarian Championships (5 results),Stelian Marinov: not found 2026-2025 | Steliyan Marinov: not found 2026-2025,,,,,,
athlete_match_c338397c3d2660c8,medium,possible_existing_athlete_match,Venelin Hristov,MAG,Venelin Khristov,BUL,0.968,"BUL, BUL",BUL: 2025 - Bulgarian Championships (5 results),Venelin Hristov: not found 2026-2025 | Venelin Khristov: not found 2026-2025,,,,,,
athlete_match_3f020370a83fd858,medium,possible_existing_athlete_match,Anastassia Pascu,WAG,Anastasia Pascu,SUI,0.968,"SUI, SUI",SUI: 2025 - Gymnova Cup (5 results),Anastassia Pascu: not found 2026-2025 | Anastasia Pascu: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_7ebe0486e0bc9ff2,medium,possible_existing_athlete_match,Anna Lashchevska,WAG,Anna Laschevska,UKR,0.968,"UKR, UKR",UKR: 2025 - Tashkent Challenge Cup (3 results),Anna Lashchevska: not found 2026-2025 | Anna Laschevska: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_9c795ba5e4a0a88d,medium,possible_existing_athlete_match,Isabela Barrera,WAG,Isabella Barrera,COL,0.968,"COL, COL",COL: 2025 - Colombian Championships (5 results),Isabela Barrera: not found 2026-2025 | Isabella Barrera: not found 2026-2025,,,,,,
athlete_match_fdbbc944ea9b5023,medium,possible_existing_athlete_match,Polina Vasileva,WAG,Polina Vasilieva,RUS,0.968,"RUS, RUS",RUS: 2025 - Russian Junior Championships (5 results),Polina Vasileva: not found 2026-2025 | Polina Vasilieva: not found 2026-2025,,,,,,
athlete_match_351c978c52bd995f,medium,possible_existing_athlete_match,Yulia Nikolaeva,WAG,Yulia Nikolayeva,RUS,0.968,"RUS, RUS",RUS: 2025 - Russian Cup (5 results),Yulia Nikolaeva: not found 2026-2025 | Yulia Nikolayeva: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_2332a345356d2175,medium,possible_existing_athlete_match,Antton Villonen,MAG,Anton Villonen,FIN,0.966,"FIN, FIN",FIN: 2025 - Junior World Championships (5 results),Antton Villonen: not found 2026-2025 | Anton Villonen: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_2d819f26f8020fb0,medium,possible_existing_athlete_match,Armann Andrason,MAG,Arman Andrason,ISL,0.966,"ISL, ISL",ISL: 2025 - Nordic Junior Championships (5 results),Armann Andrason: not found 2026-2025 | Arman Andrason: not found 2026-2025,,,,,,
athlete_match_7bc4baf6f1e4b344,medium,possible_existing_athlete_match,Christiane Atte,MAG,Christian Atte,ITA,0.966,"ITA, ITA",ITA: 2025 - 1st Italian Serie A (4 results),Christiane Atte: not found 2026-2025 | Christian Atte: not found 2026-2025,,,,,,
athlete_match_8b08f2ebe46e18a6,medium,possible_existing_athlete_match,Dmitriy Yefimov,MAG,Dmitriy Efimov,RUS,0.966,"RUS, RUS",RUS: 2025 - Russian Youth Spartakiade (5 results),Dmitriy Yefimov: not found 2026-2025 | Dmitriy Efimov: not found 2026-2025,,,,,,
athlete_match_1c47f62649ece757,medium,possible_existing_athlete_match,Ignat Gorobets,MAG,Ignat Gorobyets,RUS,0.966,"RUS, RUS",RUS: 2025 - Russian Cup (5 results),Ignat Gorobets: not found 2026-2025 | Ignat Gorobyets: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_aac3897a0971df73,medium,possible_existing_athlete_match,Jakson Kurecki,MAG,Jackson Kurecki,USA,0.966,"USA, USA",USA: 2025 - U.S. Championships (5 results),Jakson Kurecki: not found 2026-2025 | Jackson Kurecki: not found 2026-2025,,,,,,
athlete_match_313a150962054128,medium,possible_existing_athlete_match,Jeon Beomgchang,MAG,Jeon Beomchang,KOR,0.966,"KOR, KOR",KOR: 2025 - Korean National Sports Festival (5 results),Jeon Beomgchang: not found 2026-2025 | Jeon Beomchang: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_89efd0f3b7edbf9a,medium,possible_existing_athlete_match,Leo Blumenberg,MAG,Leo Blumnenberg,SWE,0.966,"SWE, SWE",SWE: 2025 - Swedish Championships (2 results),Leo Blumenberg: not found 2026-2025 | Leo Blumnenberg: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2023 gymternet_2023_existing_athlete_match_review.csv.
athlete_match_f1f5b4665b540bb5,medium,possible_existing_athlete_match,Leonid Yeliseev,MAG,Leonid Eliseev,RUS,0.966,"RUS, RUS",RUS: 2025 - Russian Junior Championships (5 results),Leonid Yeliseev: not found 2026-2025 | Leonid Eliseev: not found 2026-2025,,,,,,
athlete_match_83df5ecddca9acf5,medium,possible_existing_athlete_match,Levente Ludanyi,MAG,Levente Ludany,HUN,0.966,"HUN, HUN",HUN: 2025 - Gymnasiade (5 results),Levente Ludanyi: not found 2026-2025 | Levente Ludany: not found 2026-2025,,,,,,
athlete_match_d1ad811a01e009b4,medium,possible_existing_athlete_match,Mostafa Youssef,MAG,Mostafa Yousef,EGY,0.966,"EGY, EGY",EGY: 2025 - Pharaoh's Cup (3 results),Mostafa Youssef: not found 2026-2025 | Mostafa Yousef: not found 2026-2025,,,,,,
athlete_match_c5ecfe01967c77b8,medium,possible_existing_athlete_match,Nikita Kartaev,MAG,Nikita Kartayev,RUS,0.966,"RUS, RUS",RUS: 2025 - Russian Championships (2 results); 2025 - Russian Cup (1 results),Nikita Kartaev: not found 2026-2025 | Nikita Kartayev: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_403575545d33901b,medium,possible_existing_athlete_match,Nikita Yeryomin,MAG,Nikita Eryomin,RUS,0.966,"RUS, RUS",RUS: 2025 - Russian Junior Championships (5 results),Nikita Yeryomin: not found 2026-2025 | Nikita Eryomin: not found 2026-2025,,,,,,
athlete_match_9d34ed55c2227669,medium,possible_existing_athlete_match,Saveliy Saurin,MAG,Saveeliy Saurin,RUS,0.966,"RUS, RUS",RUS: 2025 - Russian Junior Championships (5 results),Saveliy Saurin: not found 2026-2025 | Saveeliy Saurin: not found 2026-2025,,,,,,
athlete_match_ec31ac1f063552a1,medium,possible_existing_athlete_match,Yevgeniy Lyazin,MAG,Evgeniy Lyazin,RUS,0.966,"RUS, RUS",RUS: 2025 - Russian Cup (3 results),Yevgeniy Lyazin: not found 2026-2025 | Evgeniy Lyazin: not found 2026-2025,,,,,,
athlete_match_3362041127cbb080,medium,possible_existing_athlete_match,Ariadna Piella,WAG,Ariadna Piellas,ESP,0.966,"ESP, ESP",ESP: 2025 - 1st Spanish League (5 results),Ariadna Piella: not found 2026-2025 | Ariadna Piellas: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_331867be2c28e647,medium,possible_existing_athlete_match,Daira Lamadrid,WAG,Daira la Madrid,COL,0.966,"COL, COL",COL: 2025 - Colombian Championships (5 results),Daira Lamadrid: not found 2026-2025 | Daira la Madrid: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_44ebb6f68bd92eaa,medium,possible_existing_athlete_match,Emily Moorhead,WAG,Emily Moorehead,IRL,0.966,"IRL, IRL",IRL: 2025 - Northern European Championships (1 results); 2025 - Scottish Championships (1 results),Emily Moorhead: not found 2026-2025 | Emily Moorehead: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_4581b0892ea404a2,medium,possible_existing_athlete_match,Emma Saugestad,WAG,Emma Saugesstad,NOR,0.966,"NOR, NOR",NOR: 2025 - Norwegian Championships (5 results),Emma Saugestad: not found 2026-2025 | Emma Saugesstad: not found 2026-2025,,,,,,
athlete_match_4cff112c5b5830c3,medium,possible_existing_athlete_match,Giulia Valenzia,WAG,Giulia Valenza,ITA,0.966,"ITA, ITA",ITA: 2025 - Champion's Cup (5 results),Giulia Valenzia: not found 2026-2025 | Giulia Valenza: not found 2026-2025,,,,,,
athlete_match_2d809403866c2d55,medium,possible_existing_athlete_match,Leila Vasilieva,WAG,Leila Vasileva,RUS,0.966,"RUS, RUS",RUS: 2025 - Russian Cup (5 results),Leila Vasilieva: not found 2026-2025 | Leila Vasileva: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_5d2c8567be43d524,medium,possible_existing_athlete_match,Mackenzie Grant,WAG,Makenzie Grant,CAN,0.966,"CAN, CAN",CAN: 2025 - Canadian Championships (5 results),Mackenzie Grant: not found 2026-2025 | Makenzie Grant: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_eac15b99a4403176,medium,possible_existing_athlete_match,Manuella Gazizi,WAG,Manuella Gaziz,BRA,0.966,"BRA, BRA",BRA: 2025 - Brazilian Junior Championships (5 results),Manuella Gazizi: not found 2026-2025 | Manuella Gaziz: not found 2026-2025,,,,,,
athlete_match_fc2d2919624d87af,medium,possible_existing_athlete_match,Pleun Beurskens,WAG,Pleun Beursken,NED,0.966,"NED, NED",NED: 2025 - 1st Bundesliga (5 results),Pleun Beurskens: not found 2026-2025 | Pleun Beursken: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_3453a02a47338058,medium,possible_existing_athlete_match,Vitalija Pakhno,WAG,Vitalia Pakhno,POL,0.966,"POL, POL",POL: 2025 - Polish Championships (4 results),Vitalija Pakhno: not found 2026-2025 | Vitalia Pakhno: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2023 gymternet_2023_existing_athlete_match_review.csv.
athlete_match_15adf6f5ff48d9c8,medium,possible_existing_athlete_match,Ruddly Bordelais Maisonnable,MAG,Ruddly Bordelais-Maisonnable,FRA,0.964,"FRA, FRA",FRA: 2025 - European Youth Olymipc Festival (5 results),Ruddly Bordelais Maisonnable: not found 2026-2025 | Ruddly Bordelais-Maisonnable: not found 2026-2025,,,,,,
athlete_match_9e849848a272a872,medium,possible_existing_athlete_match,Alessio Corda,MAG,Allessio Corda,BEL,0.963,"BEL, BEL",BEL: 2025 - DTB Pokal Team Challenge (5 results),Alessio Corda: not found 2026-2025 | Allessio Corda: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_e3fe92015edca0c1,medium,possible_existing_athlete_match,August Gamkinn,MAG,August Gamkin,NOR,0.963,"NOR, NOR",NOR: 2025 - Unni & Haralds Trophy (5 results),August Gamkinn: not found 2026-2025 | August Gamkin: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_8dcc73db47e825b2,medium,possible_existing_athlete_match,Byun Seongwon,MAG,Byun Seong-won,KOR,0.963,"KOR, KOR",KOR: 2025 - Korean National Sports Festival (5 results),Byun Seongwon: not found 2026-2025 | Byun Seong-won: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_efe0c440cd2f6bea,medium,possible_existing_athlete_match,Daniel Kazakov,MAG,Danil Kazakov,SWE,0.963,"SWE, SWE",SWE: 2025 - Mälar Cup (4 results),Daniel Kazakov: not found 2026-2025 | Danil Kazakov: not found 2026-2025,,,,,,
athlete_match_9e44ef6c7910237a,medium,possible_existing_athlete_match,Deano Roberts,MAG,Dean-o Roberts,USA,0.963,"USA, USA",USA: 2025 - Winter Cup (5 results),Deano Roberts: not found 2026-2025 | Dean-o Roberts: not found 2026-2025,,,,,,
athlete_match_54ca5d1f5d467ba9,medium,possible_existing_athlete_match,Gabriel Solar,MAG,Gabrijel Solar,CRO,0.963,"CRO, CRO",CRO: 2025 - Balkan Championships (1 results); 2025 - Croatian Event Championships (3 results); 2025 - Salamunov Memorial (1 results),Gabriel Solar: not found 2026-2025 | Gabrijel Solar: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_ee399e04ec54b3bb,medium,possible_existing_athlete_match,Georgi Kaleyev,MAG,Georgi Kaleev,BUL,0.963,"BUL, BUL",BUL: 2025 - Bulgarian Championships (2 results),Georgi Kaleyev: not found 2026-2025 | Georgi Kaleev: not found 2026-2025,,,,,,
athlete_match_50446e3b968861f6,medium,possible_existing_athlete_match,Jedidiah Lewis,MAG,Jedidah Lewis,GBR,0.963,"GBR, GBR",GBR: 2025 - Welsh Championships (5 results),Jedidiah Lewis: not found 2026-2025 | Jedidah Lewis: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_15e1df92dccd905f,medium,possible_existing_athlete_match,Jordan Carroll,MAG,Jordan Caroll,CAN,0.963,"CAN, CAN",CAN: 2025 - Canadian Championships (2 results); 2025 - DTB Pokal Team Challenge (1 results); 2025 - Elite Canada (2 results),Jordan Carroll: not found 2026-2025 | Jordan Caroll: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_fa8d351668c71938,medium,possible_existing_athlete_match,Levi Makkonen,MAG,Leevi Makkonen,FIN,0.963,"FIN, FIN",FIN: 2025 - Mälar Cup (3 results),Levi Makkonen: not found 2026-2025 | Leevi Makkonen: not found 2026-2025,,,,,,
athlete_match_5c92f3be01c451ea,medium,possible_existing_athlete_match,Mathieu Gobet,MAG,Matthieu Gobet,SUI,0.963,"SUI, SUI",SUI: 2025 - Swiss Championships (5 results),Mathieu Gobet: not found 2026-2025 | Matthieu Gobet: not found 2026-2025,,,,,,
athlete_match_9e47460e6d383ac7,medium,possible_existing_athlete_match,Nick Aebersold,MAG,Nick Abersold,SUI,0.963,"SUI, SUI",SUI: 2025 - Swiss Championships (5 results),Nick Aebersold: not found 2026-2025 | Nick Abersold: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_626406af9833f2ad,medium,possible_existing_athlete_match,Nils Bengsson,MAG,Nils Bengtsson,SWE,0.963,"SWE, SWE",SWE: 2025 - Swedish Championships (3 results),Nils Bengsson: not found 2026-2025 | Nils Bengtsson: not found 2026-2025,,,,,,
athlete_match_111ecf7a368a76af,medium,possible_existing_athlete_match,Peter Nichols,MAG,Peter Nicholls,NZL,0.963,"NZL, NZL",NZL: 2025 - Liukin Invitational (5 results),Peter Nichols: not found 2026-2025 | Peter Nicholls: not found 2026-2025,,,,,,
athlete_match_b685dcacc4f681dc,medium,possible_existing_athlete_match,Philip Lieske,MAG,Phillip Lieske,NOR,0.963,"NOR, NOR",NOR: 2025 - Norwegian Junior Championships (5 results),Philip Lieske: not found 2026-2025 | Phillip Lieske: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_33b6b2441cde2aee,medium,possible_existing_athlete_match,Philip Nymark,MAG,Philip Nykmark,NOR,0.963,"NOR, NOR",NOR: 2025 - Mälar Cup (5 results),Philip Nymark: not found 2026-2025 | Philip Nykmark: not found 2026-2025,,,,,,
athlete_match_b02f8830ec374787,medium,possible_existing_athlete_match,Ricard Martin,MAG,Ricard Martino,ESP,0.963,"ESP, ESP",ESP: 2025 - Spanish Championships (5 results),Ricard Martin: not found 2026-2025 | Ricard Martino: not found 2026-2025,,,,,,
athlete_match_aef3619186e23822,medium,possible_existing_athlete_match,Son Jonghyeok,MAG,Son Jong-hyeok,KOR,0.963,"KOR, KOR",KOR: 2025 - Korean National Sports Festival (5 results),Son Jonghyeok: not found 2026-2025 | Son Jong-hyeok: not found 2026-2025,,,,,,
athlete_match_c344b3b0bc0c1b92,medium,possible_existing_athlete_match,Eva Villanova,WAG,Elva Villanova,ESP,0.963,"ESP, ESP",ESP: 2025 - 1st Spanish League (5 results),Eva Villanova: not found 2026-2025 | Elva Villanova: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_04cff1e70d3641c7,medium,possible_existing_athlete_match,Lea Freundlich,WAG,Lea Freudlich,DEN,0.963,"DEN, DEN",DEN: 2025 - Danish Team Championships (5 results),Lea Freundlich: not found 2026-2025 | Lea Freudlich: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_0514d04281d412b4,medium,possible_existing_athlete_match,Sofia Kobazeva,WAG,Sofia Kobzeva,RUS,0.963,"RUS, RUS",RUS: 2025 - Russian Cup (5 results),Sofia Kobazeva: not found 2026-2025 | Sofia Kobzeva: not found 2026-2025,,,,,,
athlete_match_8f6b4397365735bc,medium,possible_existing_athlete_match,Yang Fanyuwei,WAG,Yang Fan Yuwei,CHN,0.963,"CHN, CHN",CHN: 2025 - Antalya World Cup (2 results); 2025 - Chinese Championships (1 results); 2025 - Chinese Worlds Trials (1 results); 2025 - World University Games (1 results),Yang Fanyuwei: not found 2026-2025 | Yang Fan Yuwei: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_836c494ac1b1fbd0,medium,possible_existing_athlete_match,Yuvika Preenja,WAG,Yuvika Reenja,IND,0.963,"IND, IND",IND: 2025 - Indian National Games (5 results),Yuvika Preenja: not found 2026-2025 | Yuvika Reenja: not found 2026-2025,,,,,,
athlete_match_8a2037729ca09006,medium,possible_existing_athlete_match,Leah-Isabel Jakobsen-Dahle,WAG,Leah-Isabel Jacobsen-Dahle,NOR,0.962,"NOR, NOR",NOR: 2025 - Norwegian FIG Meet 2 (3 results),Leah-Isabel Jakobsen-Dahle: not found 2026-2025 | Leah-Isabel Jacobsen-Dahle: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_28ff5bbea31a26f7,medium,possible_existing_athlete_match,Alex Adamcik,MAG,Alex Adamncik,CZE,0.96,"CZE, CZE",CZE: 2025 - Czech Championships (3 results),Alex Adamcik: not found 2026-2025 | Alex Adamncik: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
athlete_match_250b32a1bdfeaa6a,medium,possible_existing_athlete_match,Assan Salimov,MAG,Asan Salimov,KAZ,0.96,"KAZ, KAZ",KAZ: 2025 - World University Games (5 results),Assan Salimov: not found 2026-2025 | Asan Salimov: not found 2026-2025,accept_suggestion,same_country_review_reuse,merge as same athlete,,,Pre-filled from same-country admin decision memory. Country is unchanged; change-country cases still require manual review. Source: 2024 gymternet_2024_existing_athlete_match_review.csv.
